timestamp,x,y,z
1520679873956,0.14,1.49,9.95
1520679874153,0.56,0.43,10.00
1520679874352,0.81,0.43,10.09
1520679874551,0.41,0.45,13.15
1520679874752,5.05,-25.92,-3.48
1520679875003,9.40,-24.04,-2.52
1520679875148,0.06,-7.79,9.22
1520679875349,0.66,4.79,9.47
1520679875548,4.65,2.47,10.87
1520679875747,4.48,-13.34,9.15
1520679875946,4.62,-10.42,0.57
1520679876145,4.11,6.13,8.83
1520679876344,3.04,-3.97,8.42
1520679876543,1.85,5.22,9.72
1520679876743,1.82,0.97,9.77
1520679876955,1.87,1.19,9.84
