timestamp,x,y,z
1520675451699,-0.15,-1.54,10.03
1520675451846,-0.63,0.13,9.99
1520675452044,-0.89,0.38,10.85
1520675452244,-0.19,-0.08,11.27
1520675452443,4.61,-1.62,7.12
1520675452643,7.71,-1.01,2.89
1520675452842,9.65,-1.40,-2.17
1520675453065,9.39,-0.74,-1.60
1520675453265,7.17,-0.87,3.16
1520675453463,2.46,-0.28,10.71
1520675453662,0.27,-0.51,11.22
1520675453861,-0.66,-0.33,10.59
1520675454061,-1.43,-0.13,11.93
1520675454260,0.29,-0.10,10.24
1520675454509,5.84,-1.59,6.20
1520675454659,8.23,-1.17,2.57
1520675454857,9.58,-0.79,-2.43
1520675455057,9.43,-0.77,-2.77
1520675455256,8.19,-0.75,1.96
1520675455456,5.46,-0.99,7.42
1520675455697,1.41,-2.38,10.07
1520675455854,-0.96,-2.23,11.21
1520675456054,-0.33,-2.85,10.32
1520675456253,-0.96,-1.80,13.02
1520675456452,2.44,-1.33,8.85
1520675456651,6.88,-1.66,3.62
1520675456850,9.29,-1.24,-0.57
1520675457049,9.44,-0.31,-2.91
1520675457248,9.24,-0.39,-1.27
1520675457448,7.34,-0.64,2.81
1520675457647,3.88,-0.90,7.94
1520675457846,0.24,-1.60,11.24
1520675458045,-0.22,-1.19,10.27
1520675458246,-0.52,-1.95,10.18
1520675458445,0.13,-1.88,10.82
1520675458644,-0.64,-1.51,9.96
1520675458844,-0.58,-1.64,9.96
