timestamp,x,y,z
1525418004652,-0.53,2.99,8.54
1525418004851,-0.63,4.95,8.43
1525418005050,1.65,4.64,9.42
1525418005249,-1.51,2.36,8.36
1525418005449,0.08,3.02,13.03
1525418005647,0.71,2.89,9.56
1525418005847,-0.56,3.72,7.49
1525418006047,-1.42,4.71,5.16
1525418006245,0.06,4.04,7.62
1525418006445,2.15,2.70,10.77
1525418006644,2.79,3.12,11.92
1525418006843,1.20,3.40,9.52
1525418007042,-1.00,4.25,7.15
1525418007241,-1.65,4.57,5.51
1525418007493,1.13,4.02,9.31
1525418007640,2.26,2.95,10.04
1525418007840,3.13,2.98,11.48
1525418008041,1.56,3.73,9.85
1525418008239,-0.28,4.62,7.61
1525418008437,-2.00,4.24,5.26
1525418008662,0.10,4.26,8.30
1525418008860,2.06,3.45,9.86
1525418009060,3.33,3.09,11.58
1525418009258,1.51,3.56,9.72
1525418009466,-0.21,4.33,7.87
1525418009657,-2.22,4.18,5.55
1525418009856,0.05,4.43,9.20
1525418010055,1.86,3.59,9.18
1525418010254,3.74,3.26,11.29
1525418010454,1.73,3.58,9.95
1525418010653,-0.55,3.98,7.27
1525418010852,-2.09,4.53,5.66
1525418011051,0.02,4.38,8.52
1525418011250,1.92,3.48,10.38
1525418011451,3.54,3.26,11.00
1525418011649,2.14,3.39,10.02
1525418011848,-0.32,3.68,7.82
1525418012048,-1.74,4.44,5.94
1525418012248,0.03,4.15,8.57
1525418012446,2.34,3.74,10.20
1525418012645,3.07,3.18,10.22
1525418012845,2.16,3.87,9.72
1525418013044,0.73,4.02,8.33
1525418013243,-1.81,4.71,7.03
1525418013442,-1.17,4.25,7.58
1525418013641,0.74,4.06,8.84
1525418013841,2.26,2.96,9.64
1525418014041,3.37,3.34,11.14
1525418014239,1.92,3.53,9.72
1525418014438,-0.35,4.20,7.99
1525418014638,-2.03,4.18,5.87
1525418014927,0.11,4.24,7.89
1525418015061,1.97,3.85,10.21
1525418015260,3.04,2.92,10.44
1525418015458,2.25,3.27,10.56
1525418015658,0.12,3.41,7.83
1525418015857,-1.57,3.91,7.39
1525418016057,-1.63,3.88,6.92
1525418016255,0.70,3.74,9.47
1525418016455,2.18,3.32,11.01
1525418016654,2.83,3.04,10.52
1525418016853,0.74,3.55,8.68
1525418017052,-1.23,4.46,7.68
1525418017252,-2.01,4.07,6.18
1525418017451,0.41,4.06,8.71
1525418017650,1.93,3.32,9.32
1525418017849,4.85,3.34,11.64
1525418018048,1.13,3.50,9.25
1525418018248,-0.36,4.46,7.05
1525418018447,-1.57,3.95,6.66
1525418018646,-0.33,4.16,8.28
1525418018846,2.02,3.03,9.86
1525418019045,3.70,2.79,11.22
1525418019244,2.26,3.24,10.07
1525418019443,0.23,3.77,8.35
1525418019643,-2.36,4.10,6.76
1525418019841,-0.63,3.91,7.92
1525418020141,2.00,2.83,10.64
1525418020340,3.60,2.41,11.25
1525418020539,2.53,3.17,10.76
1525418020763,-0.14,3.97,7.15
1525418020863,-1.71,4.22,6.04
1525418021062,-0.20,3.85,7.87
1525418021261,2.21,3.01,10.17
1525418021460,3.84,2.39,10.96
1525418021659,2.96,2.66,10.49
1525418021858,-0.17,3.51,8.41
1525418022058,-1.66,4.14,6.12
1525418022257,-0.89,4.03,7.35
1525418022456,0.55,2.92,9.38
1525418022655,3.70,2.00,10.80
1525418022855,2.82,2.41,10.54
1525418023054,1.32,3.34,9.81
1525418023253,-1.61,3.94,7.12
1525418023552,-1.82,3.45,6.32
1525418023751,0.78,3.01,9.31
1525418023950,3.03,2.18,10.88
1525418024149,3.59,2.44,11.42
1525418024349,1.93,2.84,9.25
1525418024548,0.37,3.61,7.96
1525418024747,-2.21,3.82,6.30
1525418024947,-2.90,3.41,7.47
1525418025145,-0.04,2.43,11.72
1525418025345,2.10,0.85,11.13
1525418025544,1.45,1.51,8.96
1525418025804,1.64,5.16,10.60
1525418025942,-1.52,1.57,9.92
1525418026142,-0.96,1.85,9.66
1525418026341,-0.75,2.09,10.06
1525418026541,0.53,3.41,8.59
1525418026739,-0.67,2.55,9.43
1525418026939,-0.64,2.53,9.43
1525418027163,-0.70,2.66,9.39
1525418027337,-0.66,2.78,9.34
1525418027562,-0.64,2.77,9.41
1525418027773,-0.51,3.69,9.65
1525418027960,-1.82,2.03,9.36
1525418028160,-0.68,2.67,9.47
1525418028358,-0.66,2.67,9.45
1525418028567,-0.64,2.81,9.37
