timestamp,x,y,z
1525417755160,0.37,1.13,9.36
1525417755256,-0.11,1.18,9.60
1525417755455,-0.72,9.80,-0.11
1525417755653,-0.74,9.69,-0.61
1525417755853,-1.34,6.02,4.80
1525417756052,0.22,0.15,10.32
1525417756250,-0.47,-0.54,9.60
1525417756450,-0.59,0.04,8.86
1525417756649,1.26,2.19,8.44
1525417756848,3.65,4.74,8.15
1525417757050,2.22,3.95,8.72
1525417757247,-1.12,-0.82,10.58
1525417757545,-1.43,-0.34,9.19
1525417757745,2.13,3.98,9.55
1525417757945,4.31,5.66,7.74
1525417758143,3.33,6.39,7.78
1525417758342,-0.65,-0.38,10.39
1525417758541,-1.43,-0.43,9.53
1525417758740,1.08,2.25,10.54
1525417758940,2.21,3.43,8.32
1525417759139,3.09,5.80,7.33
1525417759338,0.32,0.74,9.23
1525417759563,-1.25,-0.32,9.60
1525417759638,0.06,2.04,9.36
1525417759837,2.56,4.79,8.28
1525417760062,3.80,6.25,6.94
1525417760260,1.54,3.08,9.18
1525417760468,-0.55,0.40,10.36
1525417760658,-0.05,0.91,9.76
1525417760958,2.05,3.33,7.82
1525417761157,4.10,5.65,5.71
1525417761356,2.72,5.57,7.90
1525417761555,-0.91,0.28,10.27
1525417761754,-1.32,0.13,9.66
1525417761954,1.81,4.08,9.56
1525417762152,2.91,4.72,8.55
1525417762352,3.42,6.68,6.51
1525417762551,1.53,3.91,8.76
1525417762750,-0.79,0.06,9.98
1525417762950,-0.92,1.26,9.88
1525417763149,2.01,4.27,8.02
1525417763348,3.87,6.56,5.91
1525417763547,2.03,5.37,7.63
1525417763747,-1.12,0.24,9.94
1525417763946,-1.31,0.25,9.63
1525417764145,1.64,3.58,9.61
1525417764344,3.32,4.76,6.80
1525417764543,3.19,6.80,5.77
1525417764743,2.34,5.83,8.17
1525417764941,-1.35,0.99,10.42
1525417765140,-1.21,1.42,9.70
1525417765373,1.37,5.05,8.50
1525417765540,3.66,5.30,6.82
1525417765738,3.27,6.51,6.22
1525417765963,1.91,4.36,8.49
1525417766162,-1.11,1.28,10.11
1525417766360,-0.89,2.05,9.72
1525417766560,1.21,3.50,8.12
1525417766759,3.11,6.26,6.42
1525417766958,3.28,6.99,5.36
1525417767157,2.10,5.39,8.24
1525417767357,-1.36,1.33,10.53
1525417767556,-1.28,1.54,9.54
1525417767755,1.14,4.21,8.41
1525417767955,4.28,6.69,5.38
1525417768154,2.77,6.99,5.77
1525417768353,1.92,5.87,8.33
1525417768552,-1.18,1.24,10.26
1525417768751,-1.16,1.38,9.21
1525417768950,0.70,4.00,8.00
1525417769149,3.14,6.60,6.17
1525417769349,3.43,6.58,5.89
1525417769548,1.46,4.18,8.74
1525417769747,-1.49,1.13,10.06
1525417769947,-0.72,2.08,9.52
1525417770145,2.32,5.78,7.78
1525417770345,3.60,7.83,5.23
1525417770544,2.78,7.03,6.32
1525417770744,1.05,4.53,8.87
1525417770942,-1.24,0.76,9.96
1525417771142,-1.03,2.09,9.42
1525417771341,2.58,5.62,7.94
1525417771540,3.35,7.96,5.44
1525417771739,3.05,7.19,5.98
1525417771938,1.61,5.28,8.23
1525417772163,-1.97,0.97,10.17
1525417772337,-1.34,1.82,9.28
1525417772562,1.34,5.07,8.40
1525417772761,4.08,7.47,6.68
1525417772960,1.83,8.90,2.06
1525417773158,-0.15,8.68,1.94
1525417773380,0.30,9.86,0.50
1525417773557,0.14,9.78,0.65
1525417773756,-0.04,9.86,0.53
1525417773956,0.10,9.80,0.51
1525417774155,0.10,9.86,0.79
1525417774346,0.35,9.76,0.68
