timestamp,x,y,z
1525418461760,-3.92,-6.86,5.48
1525418461958,-6.02,-8.09,3.38
1525418462158,-5.81,-8.17,3.68
1525418462357,-4.14,-4.94,6.39
1525418462557,-2.18,-2.89,9.05
1525418462755,-1.40,-2.87,10.39
1525418462955,-0.59,-0.09,10.79
1525418463154,0.78,-0.24,10.43
1525418463391,-0.79,-2.63,9.02
1525418463553,-2.00,-4.13,8.22
1525418463751,-4.47,-6.55,5.43
1525418463953,-6.07,-8.02,2.46
1525418464150,-6.09,-7.96,3.10
1525418464349,-4.10,-5.13,6.56
1525418464550,-2.05,-2.70,8.54
1525418464752,-1.46,-1.43,8.95
1525418464981,2.05,4.67,10.73
1525418465146,-1.14,-1.68,10.91
1525418465345,-0.96,-2.04,9.43
1525418465546,-3.26,-4.00,7.77
1525418465743,-5.38,-6.85,5.20
1525418465943,-5.95,-7.49,3.97
1525418466143,-6.02,-7.51,3.30
1525418466341,-3.41,-9.91,6.56
1525418466541,-6.08,-7.00,4.89
1525418466740,-6.66,-1.06,-2.56
1525418466938,1.46,-8.67,0.49
1525418467138,8.16,1.29,9.17
1525418467338,10.24,-5.15,5.90
1525418467562,5.38,-6.45,4.62
1525418467760,7.02,-6.51,2.78
1525418468060,7.77,-6.30,4.31
1525418468159,7.89,-5.93,3.18
1525418468358,8.32,-3.77,1.94
1525418468558,10.72,-1.32,3.83
1525418468757,6.76,-1.05,7.70
1525418468956,7.68,0.49,5.44
1525418469171,6.97,-2.42,12.89
1525418469353,2.11,0.37,9.74
1525418469553,-1.54,2.76,6.12
1525418469752,-2.28,2.96,7.06
1525418469951,0.56,2.28,9.32
1525418470151,3.04,1.89,11.18
1525418470451,3.16,1.82,11.68
1525418470549,0.42,3.09,8.84
1525418470848,-1.91,3.28,6.35
1525418471047,-0.96,3.45,7.32
1525418471247,1.57,1.70,9.93
1525418471446,3.93,1.44,11.49
1525418471645,3.61,1.49,11.00
1525418471844,1.20,2.81,8.52
1525418472043,-1.62,3.43,6.49
1525418472242,-1.29,3.26,6.90
1525418472441,1.72,2.20,9.88
1525418472641,3.93,0.94,11.41
1525418472840,3.89,0.91,11.19
1525418473039,1.06,2.23,9.48
1525418473238,-1.52,3.59,6.35
1525418473462,-2.16,3.46,6.33
1525418473563,1.80,1.35,7.27
1525418473761,11.20,-5.08,11.99
1525418474061,8.27,-7.76,6.01
1525418474259,8.25,-4.40,3.26
1525418474459,8.91,-3.34,3.05
1525418474658,9.01,-1.65,3.44
1525418474857,8.63,0.26,4.31
1525418475057,8.52,1.60,4.08
1525418475256,9.62,1.11,3.90
1525418475455,12.18,-0.77,9.90
1525418475654,10.37,1.01,2.19
1525418475853,10.19,-1.36,3.21
1525418476053,5.68,-3.01,2.16
1525418476252,4.77,-5.14,1.43
1525418476451,3.30,-7.63,0.08
1525418476650,4.41,-7.39,-2.46
1525418476849,3.60,-2.48,-2.43
1525418477049,21.80,-26.21,-14.96
1525418477248,11.28,14.38,-4.09
1525418477447,13.25,-9.18,9.46
1525418477646,0.96,8.18,-11.14
1525418477845,9.66,-0.77,8.69
1525418478044,38.42,-37.17,-39.22
1525418478244,13.55,14.03,0.62
1525418478443,7.86,-7.99,4.54
1525418478642,-0.09,3.35,-15.93
1525418478842,12.40,4.79,6.82
1525418479041,37.62,-21.19,-39.17
1525418479240,11.96,11.81,-2.47
1525418479439,8.31,-11.53,9.90
1525418479639,-1.98,7.04,-18.70
1525418479863,15.08,1.47,9.13
1525418480062,28.76,-20.69,-39.22
1525418480261,14.57,10.95,1.80
1525418480460,8.79,-15.36,4.13
1525418480660,0.32,12.92,-12.65
1525418480858,8.79,-2.32,6.98
1525418481058,3.57,-6.90,-34.41
1525418481257,9.02,7.81,1.69
1525418481456,33.09,-36.59,-39.22
1525418481655,10.14,16.34,-3.67
1525418481854,8.55,-10.34,14.03
1525418482054,-0.73,-9.64,-16.56
1525418482253,5.46,-4.25,-6.60
1525418482452,0.96,-4.95,8.22
1525418482652,1.24,-0.61,10.32
1525418482851,1.69,1.74,10.31
1525418483049,0.22,0.57,9.99
1525418483249,-0.13,-0.06,9.71
1525418483448,0.28,0.09,9.52
1525418483647,0.62,-0.48,9.77
1525418483847,0.63,-0.50,9.98
1525418484046,0.66,-0.37,9.79
1525418484245,1.55,-0.17,9.01
1525418484444,0.85,-0.47,10.68
1525418484644,0.68,-0.37,9.60
1525418484843,0.68,-0.23,9.90
1525418485042,0.55,-0.08,9.66
1525418485241,-1.79,-0.38,9.39
1525418485440,0.63,-0.44,10.47
1525418485640,0.75,-0.16,9.74
1525418485838,0.81,-0.26,9.88
1525418486038,2.45,-0.52,10.72
1525418486263,1.45,0.29,9.66
1525418486461,0.87,-0.54,9.59
1525418486661,0.94,-0.90,9.49
1525418486860,1.43,-0.71,9.62
1525418487059,-0.79,9.54,5.68
1525418487271,0.39,-1.63,9.45
1525418487459,2.76,2.09,9.91
1525418487658,0.08,-1.85,9.64
1525418487857,0.62,-0.71,10.14
1525418488066,0.38,-1.40,9.69
