timestamp,x,y,z
1525416469347,-2.96,7.52,2.08
1525416469450,-0.88,3.47,9.35
1525416469649,-0.97,3.54,9.37
1525416469877,-4.73,-2.52,8.32
1525416470144,-2.85,-1.90,6.48
1525416470343,-5.83,-2.09,4.36
1525416470542,-7.80,-6.08,5.00
1525416470742,-7.79,-5.74,5.01
1525416470941,-8.34,-6.34,5.86
1525416471141,-9.08,-7.77,7.15
1525416471339,-8.12,-6.60,7.18
1525416471539,-5.46,-3.67,5.12
1525416471738,-4.30,-2.22,4.64
1525416471962,-4.73,-1.78,7.73
1525416472038,-4.92,-2.80,7.79
1525416472261,-4.46,-2.01,7.01
1525416472459,-4.53,-2.34,6.09
1525416472659,-5.36,-4.26,7.12
1525416472859,-5.82,-4.98,7.69
1525416473058,-6.33,-4.55,8.06
1525416473258,-6.38,-5.33,8.86
1525416473456,-7.33,-6.01,10.43
1525416473755,-6.25,-4.85,8.92
1525416473955,-4.18,-3.00,6.61
1525416474154,-3.46,-2.19,4.67
1525416474353,-3.86,-0.96,8.06
1525416474552,-4.48,-1.84,8.58
1525416474752,-4.56,-2.25,6.93
1525416474951,-4.67,-2.71,7.13
1525416475150,-5.09,-3.42,6.39
1525416475387,-6.26,-5.03,7.36
1525416475548,-6.67,-5.49,7.34
1525416475748,-6.73,-5.98,7.40
1525416475947,-7.69,-6.28,8.76
1525416476146,-7.45,-5.71,8.78
1525416476345,-6.03,-4.22,7.10
1525416476544,-3.70,-2.74,4.81
1525416476744,-3.34,-1.73,6.36
1525416476943,-4.10,-1.45,8.91
1525416477142,-3.86,-1.86,8.52
1525416477376,-3.13,-1.35,6.40
1525416477541,-5.10,-3.37,5.91
1525416477740,-6.83,-4.87,6.90
1525416477939,-7.04,-5.21,7.14
1525416478139,-7.18,-5.57,6.91
1525416478338,-7.43,-5.31,7.41
1525416478562,-7.95,-5.75,8.93
1525416478760,-7.07,-4.66,8.04
1525416478959,-5.34,-3.32,6.31
1525416479159,-4.39,-2.32,5.68
1525416479357,-4.39,-1.94,6.63
1525416479558,-4.69,-2.19,8.56
1525416479756,-4.27,-2.21,7.79
1525416479956,-4.48,-1.97,5.62
1525416480155,-5.84,-3.83,6.03
1525416480390,-7.02,-4.83,7.27
1525416480553,-6.55,-5.22,7.74
1525416480752,-6.82,-5.46,8.14
1525416480951,-7.72,-6.38,8.87
1525416481151,-7.10,-5.26,8.51
1525416481350,-6.27,-4.12,6.65
1525416481549,-4.26,-2.49,5.89
1525416481749,-4.24,-1.88,6.64
1525416481948,-4.88,-2.09,8.16
1525416482146,-4.42,-2.26,8.23
1525416482346,-4.93,-2.50,5.32
1525416482545,-5.74,-3.78,5.21
1525416482745,-7.39,-5.42,5.27
1525416482944,-7.98,-6.23,5.85
1525416483143,-7.36,-5.75,6.41
1525416483342,-9.34,-7.53,7.74
1525416483579,-7.98,-6.04,6.87
1525416483740,-6.76,-4.82,5.96
1525416483939,-5.07,-3.44,5.99
1525416484139,-4.86,-3.00,5.36
1525416484338,-5.04,-2.51,7.28
1525416484563,-5.55,-3.02,7.47
1525416484761,-5.69,-3.28,7.54
1525416484960,-4.25,-2.41,4.35
1525416485160,-5.77,-3.59,5.93
1525416485359,-7.51,-5.18,6.37
1525416485558,-7.75,-6.15,6.55
1525416485758,-8.71,-7.13,6.22
1525416485957,-9.25,-7.64,7.56
1525416486156,-7.43,-4.97,6.60
1525416486355,-5.89,-3.50,5.61
1525416486554,-5.10,-3.02,6.07
1525416486753,-4.83,-2.64,6.06
1525416486953,-5.39,-2.55,8.21
1525416487192,-5.57,-2.91,7.72
1525416487352,-5.20,-2.44,7.62
1525416487551,-4.87,-2.14,5.27
1525416487750,-6.24,-3.53,6.01
1525416487949,-6.98,-4.93,7.07
1525416488148,-7.35,-5.53,6.92
1525416488347,-9.54,-7.41,8.31
1525416488546,-8.17,-6.31,7.60
1525416488746,-7.29,-5.04,6.89
1525416488945,-4.98,-3.44,5.29
1525416489144,-4.67,-2.59,5.80
1525416489343,-4.77,-2.02,7.77
1525416489543,-5.18,-2.29,8.05
1525416489742,-4.69,-1.83,7.67
1525416489941,-4.89,-3.13,4.22
1525416490140,-6.26,-4.78,5.89
1525416490339,-7.71,-4.98,6.64
1525416490539,-7.59,-4.92,6.58
1525416490738,-8.20,-6.53,7.54
1525416490962,-9.01,-6.73,8.37
1525416491162,-6.71,-4.75,6.82
1525416491360,-5.14,-3.31,5.27
1525416491560,-4.43,-2.47,5.21
1525416491759,-5.31,-2.27,8.01
1525416491958,-5.61,-2.72,7.63
1525416492157,-4.96,-2.61,5.94
1525416492356,-4.58,-2.88,5.14
1525416492556,-6.11,-5.40,5.28
1525416492755,-6.77,-5.85,7.54
1525416492954,-8.06,-7.32,7.75
